algorithm,image,objective,K,psnr_mean,psnr_std,ssim_mean,ssim_std,uniformity_mean,uniformity_std,time_mean,n_runs
JADE,IMG-0012-00010.png,otsu,12,38.26618699570661,0.10256664840901092,0.9866410547554498,0.0004412464457524433,0.9997026573861257,7.059232134666943e-06,1.1371059944853186,30
JADE,IMG-0012-00010.png,tsallis,3,21.731539589192646,0.0,0.2911459957192091,0.0,0.9865768754192956,0.0,0.7180709082788478,30
JADE,IMG-0012-00010.png,tsallis,5,23.273214143166797,0.17100949576780347,0.3481893829937206,0.011547977543055529,0.990583682664668,0.0003703856185879369,0.8246982915404563,30
JADE,IMG-0012-00010.png,tsallis,7,24.81480346961704,0.2897293497545835,0.4084328029182997,0.00738519099549836,0.9933878276789153,0.0004442474369340543,0.9376884264405817,30
JADE,IMG-0012-00010.png,tsallis,9,25.729527625253024,0.5392841402709464,0.46108929130703924,0.03311345112254654,0.9946165371242832,0.0006586348614510464,1.0533016166184097,30
JADE,IMG-0012-00010.png,tsallis,11,26.965908876725145,1.3056325900322112,0.5409282662138586,0.0917539282941246,0.9958114181746757,0.0011702598808562776,1.42042551394552,30
JADE,IMG-0012-00010.png,tsallis,12,28.021308994316982,1.2877181232100288,0.597128106179745,0.08983296944012752,0.9967167139069874,0.0009237435207812081,1.5284947973055145,30
JADE,IMG-0016-00010.png,kapur,3,24.808892077947448,0.0,0.8598605536144208,0.0,0.9933927844379116,0.0,1.0828516028045365,30
JADE,IMG-0016-00010.png,kapur,5,28.264665231793938,0.10863850709630614,0.8989269145217236,0.00037346183116596,0.997017963005659,7.473488370838259e-05,1.1591001749426748,30
JADE,IMG-0016-00010.png,kapur,7,31.818370818282162,0.16573565652088573,0.9295563697709999,0.0007665228507959565,0.9986842235478738,5.072303778679617e-05,1.4676502639583002,30
